i,j,k,FE,SI,G1,G2,G3,LITOTIPO,ORE,X,Y,Z
17,53,35,-99.0,-99.0,-99.0,-99.0,-99.0,MD,0,641675.0,8426475.0,887.5
17,53,36,-99.0,-99.0,-99.0,-99.0,-99.0,MD,0,641675.0,8426475.0,912.5
17,53,37,-99.0,-99.0,-99.0,-99.0,-99.0,CG,0,641675.0,8426475.0,937.5
17,63,33,-99.0,-99.0,-99.0,-99.0,-99.0,MS,0,641675.0,8426975.0,837.5
17,65,35,-99.0,-99.0,-99.0,-99.0,-99.0,CG,0,641675.0,8427075.0,887.5
17,67,32,52.723333333333336,13.523333333333333,-99.0,-99.0,-99.0,HEM,0,641675.0,8427175.0,812.5
17,67,33,67.9075,0.65,-70.35,-59.515,-68.1225,HF,1,641675.0,8427175.0,837.5
17,67,34,68.0,0.4633333333333333,-63.82333333333333,-44.71333333333333,-56.44,HF,1,641675.0,8427175.0,862.5
17,67,35,65.38666666666667,0.58,20.186666666666667,-22.25333333333333,-30.540000000000003,CM,1,641675.0,8427175.0,887.5
17,69,31,68.02000000000001,0.7150000000000001,-41.59,-15.395000000000003,-41.51,HF,1,641675.0,8427275.0,787.5
17,69,32,67.452,0.8240000000000001,-50.144,-35.172000000000004,-52.884,HF,1,641675.0,8427275.0,812.5
17,69,33,66.768,0.746,-27.714199999999998,-3.4554,-27.811799999999998,HF,1,641675.0,8427275.0,837.5
17,69,34,66.75,0.62,24.982,51.63133333333334,22.814666666666668,HC,1,641675.0,8427275.0,862.5
17,69,35,65.38666666666667,0.7966666666666667,32.61533333333333,46.55133333333333,20.261333333333333,CM,1,641675.0,8427275.0,887.5
17,70,31,67.75,6.01,-99.0,-99.0,-99.0,HF,0,641675.0,8427325.0,787.5
17,71,28,53.70333333333334,21.173333333333336,-38.72666666666667,-61.11000000000001,-64.83,JP,0,641675.0,8427375.0,712.5
17,71,29,57.75,13.925,-40.12,-25.26,-33.445,JP,0,641675.0,8427375.0,737.5
17,71,30,66.67333333333333,4.386666666666667,-99.0,-99.0,-99.0,HF,1,641675.0,8427375.0,762.5
17,71,31,66.41,16.57,-99.0,-99.0,-99.0,HF,0,641675.0,8427375.0,787.5
17,71,32,58.60666666666666,22.606666666666666,3.4233333333333356,-10.056666666666667,-25.86,HF,0,641675.0,8427375.0,812.5
17,71,33,61.2,12.8625,43.144999999999996,44.7675,11.7375,HF,0,641675.0,8427375.0,837.5
17,71,34,67.20750000000001,0.705,-67.2675,-59.769999999999996,-70.89750000000001,HF,1,641675.0,8427375.0,862.5
17,71,35,65.67,0.6599999999999999,-8.314999999999998,-42.3,-48.28,CM,1,641675.0,8427375.0,887.5
17,73,28,36.52,44.13,100.0,0.0,0.0,JP,0,641675.0,8427475.0,712.5
17,73,29,36.52,44.13,100.0,0.0,0.0,JP,0,641675.0,8427475.0,737.5
17,73,30,38.736000000000004,43.204,96.834,2.548,0.61,JP,0,641675.0,8427475.0,762.5
17,73,31,59.48857142857143,14.695714285714287,19.8,26.068571428571424,-2.5828571428571427,HF,0,641675.0,8427475.0,787.5
17,73,32,67.44,0.6,-72.176,-58.45275,-67.16575,HF,1,641675.0,8427475.0,812.5
17,73,33,66.346,0.758,-48.896,-35.774,-53.528,HF,1,641675.0,8427475.0,837.5
17,73,34,65.99,0.65,-99.0,-99.0,-99.0,HF,1,641675.0,8427475.0,862.5
17,74,29,39.7,43.3,99.99,0.0,0.0,JP,0,641675.0,8427525.0,737.5
17,75,24,27.22,50.34,30.4,46.36,23.23,MS,0,641675.0,8427575.0,612.5
17,75,25,27.22,50.34,30.399999999999995,46.35999999999999,23.23,MD,0,641675.0,8427575.0,637.5
17,75,26,53.379999999999995,18.563333333333333,35.12,43.47666666666667,21.393333333333334,JP,0,641675.0,8427575.0,662.5
17,75,27,59.949999999999996,11.133333333333333,13.593333333333334,57.623333333333335,28.77333333333333,JP,0,641675.0,8427575.0,687.5
17,75,28,66.64333333333333,13.903333333333334,-26.846666666666664,8.226666666666668,-13.719999999999999,HF,0,641675.0,8427575.0,712.5
17,75,29,66.52000000000001,9.434999999999999,-99.0,-99.0,-99.0,HF,0,641675.0,8427575.0,737.5
17,75,30,67.35499999999999,0.63,-44.105000000000004,-19.12,-35.285,HF,1,641675.0,8427575.0,762.5
17,77,25,66.98,16.650000000000002,9.563333333333333,64.23666666666666,26.19333333333333,HF,0,641675.0,8427675.0,637.5
17,77,26,65.70666666666666,15.266666666666666,-22.293333333333333,8.903333333333334,-18.950000000000003,HF,0,641675.0,8427675.0,662.5
17,77,27,66.89333333333333,1.7466666666666668,11.903333333333334,66.45333333333333,21.623333333333335,HF,1,641675.0,8427675.0,687.5
17,77,28,67.265,13.219999999999999,14.32,69.41,16.259999999999998,HF,0,641675.0,8427675.0,712.5
17,77,29,66.88666666666667,0.71,12.176666666666668,69.0,18.816666666666666,HF,1,641675.0,8427675.0,737.5
17,79,22,62.93,19.52,28.13,54.46,17.39,MS,0,641675.0,8427775.0,562.5
17,79,23,63.97,17.58,23.06,58.2725,18.65,HF,0,641675.0,8427775.0,587.5
17,79,24,66.79666666666667,7.763333333333333,7.0200000000000005,70.10666666666667,22.863333333333333,HF,0,641675.0,8427775.0,612.5
17,79,25,66.21,1.3133333333333332,8.75,71.95,19.29,HF,1,641675.0,8427775.0,637.5
17,82,25,48.67,26.05,78.3,14.45,7.25,MS,0,641675.0,8427925.0,637.5
17,82,26,48.67,26.05,78.3,14.45,7.25,JP,0,641675.0,8427925.0,662.5
17,84,32,66.09,0.885,18.375,51.989999999999995,29.619999999999997,HF,1,641675.0,8428025.0,812.5
17,84,33,66.34333333333333,6.0200000000000005,-22.213333333333335,6.763333333333333,-16.89,HF,0,641675.0,8428025.0,837.5
17,84,34,68.13666666666667,0.6866666666666666,17.040000000000003,69.25333333333333,13.69,HF,1,641675.0,8428025.0,862.5
17,84,35,66.92,0.5299999999999999,48.870000000000005,40.10333333333333,11.016666666666666,CM,1,641675.0,8428025.0,887.5
17,85,33,67.26,0.99,7.26,76.74,16.0,HF,1,641675.0,8428075.0,837.5
17,85,34,67.38,11.99,5.97,68.5,25.53,HF,0,641675.0,8428075.0,862.5
17,85,35,67.23,10.07,12.84,69.34,17.82,HF,0,641675.0,8428075.0,887.5
17,85,36,22.005,33.825,12.84,69.34,17.82,MD,0,641675.0,8428075.0,912.5
18,6,30,27.3,18.3,62.8,29.8,7.4,MS,0,641725.0,8424125.0,762.5
18,6,31,27.3,18.3,62.8,29.8,7.4,MD,0,641725.0,8424125.0,787.5
18,6,32,27.3,18.3,62.8,29.8,7.4,MD,0,641725.0,8424125.0,812.5
18,6,33,27.3,18.3,62.8,29.8,7.4,MD,0,641725.0,8424125.0,837.5
18,6,34,33.835,24.54,62.8,29.8,7.4,CG,0,641725.0,8424125.0,862.5
18,6,35,40.37,30.78,62.8,29.8,7.4,CG,0,641725.0,8424125.0,887.5
18,7,26,16.5,26.1,-99.0,-99.0,-99.0,MS,0,641725.0,8424175.0,662.5
18,7,28,16.5,26.1,-99.0,-99.0,-99.0,MS,0,641725.0,8424175.0,712.5
18,9,31,-99.0,-99.0,-99.0,-99.0,-99.0,MD,0,641725.0,8424275.0,787.5
18,9,32,-99.0,-99.0,-99.0,-99.0,-99.0,MD,0,641725.0,8424275.0,812.5
18,9,33,-99.0,-99.0,-99.0,-99.0,-99.0,MD,0,641725.0,8424275.0,837.5
18,9,34,-99.0,-99.0,-99.0,-99.0,-99.0,CG,0,641725.0,8424275.0,862.5
18,9,35,-99.0,-99.0,-99.0,-99.0,-99.0,CG,0,641725.0,8424275.0,887.5
18,9,36,-99.0,-99.0,-99.0,-99.0,-99.0,MD,0,641725.0,8424275.0,912.5
18,11,21,-99.0,-99.0,-99.0,-99.0,-99.0,MS,0,641725.0,8424375.0,537.5
18,11,23,-99.0,-99.0,-99.0,-99.0,-99.0,MD,0,641725.0,8424375.0,587.5
18,11,24,-99.0,-99.0,-99.0,-99.0,-99.0,JP,0,641725.0,8424375.0,612.5
18,11,26,-99.0,-99.0,-99.0,-99.0,-99.0,MD,0,641725.0,8424375.0,662.5
18,11,27,-99.0,-99.0,-99.0,-99.0,-99.0,MD,0,641725.0,8424375.0,687.5
18,11,34,63.72,0.62,26.972,46.925,26.099,CM,1,641725.0,8424375.0,862.5
18,13,32,66.025,0.865,-99.0,-99.0,-99.0,HF,1,641725.0,8424475.0,812.5
18,13,33,61.265,1.0825,-99.0,-99.0,-99.0,HF,1,641725.0,8424475.0,837.5
18,13,34,55.26,1.6066666666666667,-99.0,-99.0,-99.0,CG,0,641725.0,8424475.0,862.5
18,15,29,66.40666666666667,4.63,-58.30566666666667,-44.66233333333333,-61.80133333333333,HF,1,641725.0,8424575.0,737.5
18,15,30,30.509999999999998,25.475,21.877,63.711,14.222,MD,0,641725.0,8424575.0,762.5
18,15,31,48.895,12.765,21.877,63.711,14.222,HF,0,641725.0,8424575.0,787.5
18,15,32,66.45333333333333,0.9199999999999999,-16.116666666666667,7.667666666666666,-24.22066666666667,HF,1,641725.0,8424575.0,812.5
18,15,33,47.87,11.07,-99.0,-99.0,-99.0,MD,0,641725.0,8424575.0,837.5
18,15,34,43.906666666666666,10.513333333333334,-99.0,-99.0,-99.0,MD,0,641725.0,8424575.0,862.5
18,15,35,58.04,0.92,-99.0,-99.0,-99.0,CM,0,641725.0,8424575.0,887.5
18,17,27,63.84,2.22,-99.0,-99.0,-99.0,MS,1,641725.0,8424675.0,687.5
18,17,28,63.525000000000006,4.045,-99.0,-99.0,-99.0,HF,1,641725.0,8424675.0,712.5
18,17,29,54.25,9.37,-99.0,-99.0,-99.0,HF,0,641725.0,8424675.0,737.5
18,17,30,46.885,23.75,19.621,65.689,13.812,HF,0,641725.0,8424675.0,762.5
18,17,31,65.88,10.663333333333332,-99.0,-99.0,-99.0,HF,0,641725.0,8424675.0,787.5
18,17,32,65.36666666666666,10.216666666666667,-59.526,-45.57,-59.87199999999999,HF,0,641725.0,8424675.0,812.5
18,17,33,55.965,7.33,-99.0,-99.0,-99.0,HF,0,641725.0,8424675.0,837.5
18,17,34,46.20000000000001,1.17,-99.0,-99.0,-99.0,MD,0,641725.0,8424675.0,862.5
18,17,35,46.2,1.17,-99.0,-99.0,-99.0,CG,0,641725.0,8424675.0,887.5
18,19,25,60.84,8.58,-99.0,-99.0,-99.0,MS,0,641725.0,8424775.0,637.5
18,19,26,63.245000000000005,10.27,-99.0,-99.0,-99.0,HF,0,641725.0,8424775.0,662.5
18,19,27,64.9,8.26,-99.0,-99.0,-99.0,HF,0,641725.0,8424775.0,687.5
18,19,28,47.925,29.630000000000003,85.695,12.625,1.68,JP,0,641725.0,8424775.0,712.5
18,19,29,65.55,2.69,-99.0,-99.0,-99.0,HF,1,641725.0,8424775.0,737.5
18,19,30,67.285,0.76,-99.0,-99.0,-99.0,HF,1,641725.0,8424775.0,762.5
18,19,31,54.330000000000005,8.180000000000001,-99.0,-99.0,-99.0,HF,0,641725.0,8424775.0,787.5
18,19,32,31.8,15.98,-99.0,-99.0,-99.0,MD,0,641725.0,8424775.0,812.5
18,19,33,31.8,15.98,-99.0,-99.0,-99.0,MD,0,641725.0,8424775.0,837.5
18,21,28,38.50666666666667,25.60666666666667,-99.0,-99.0,-99.0,HF,0,641725.0,8424875.0,712.5
18,21,29,35.435,19.979999999999997,-99.0,-99.0,-99.0,MD,0,641725.0,8424875.0,737.5
18,21,30,47.04,14.403333333333334,-99.0,-99.0,-99.0,MD,0,641725.0,8424875.0,762.5
18,21,31,66.32,0.94,-99.0,-99.0,-99.0,HF,1,641725.0,8424875.0,787.5
18,25,32,30.025,1.825,-99.0,-99.0,-99.0,MD,0,641725.0,8425075.0,812.5
18,25,33,56.76666666666667,0.48333333333333334,-99.0,-99.0,-99.0,HF,0,641725.0,8425075.0,837.5
18,25,34,65.5,0.6,-99.0,-99.0,-99.0,HF,1,641725.0,8425075.0,862.5
18,25,35,63.54,0.86,92.6,6.71,0.7,CM,1,641725.0,8425075.0,887.5
18,27,29,52.0,0.95,67.3,25.0,7.7,MS,0,641725.0,8425175.0,737.5
18,27,36,49.53,0.655,73.72,19.995,6.27,CG,0,641725.0,8425175.0,912.5
18,27,37,32.05,8.96,70.96,18.35,10.68,Md,0,641725.0,8425175.0,937.5
18,27,38,37.65,30.786666666666665,90.32,6.116666666666667,3.56,Jp,0,641725.0,8425175.0,962.5
18,33,21,39.7,42.6,100.0,0.0,0.0,MS,0,641725.0,8425475.0,537.5
18,33,23,39.7,42.6,100.0,0.0,0.0,JP,0,641725.0,8425475.0,587.5
18,33,32,67.33,11.84,-99.0,-99.0,-99.0,JP,0,641725.0,8425475.0,812.5
18,33,33,67.88499999999999,3.4575,-40.3615,-18.74725,-39.74125,HF,1,641725.0,8425475.0,837.5
18,33,34,67.8,0.7966666666666665,-59.88933333333333,-45.45166666666666,-59.58566666666667,HF,1,641725.0,8425475.0,862.5
18,33,35,67.94,0.685,-99.0,-99.0,-99.0,HF,1,641725.0,8425475.0,887.5
18,35,28,45.97,32.92,100.0,0.0,0.0,JP,0,641725.0,8425575.0,712.5
18,35,31,45.97,32.92,100.0,0.0,0.0,JP,0,641725.0,8425575.0,787.5
