FURO,XCOLLAR,YCOLLAR,ZCOLLAR,PROF,AZ,DIP,DE,ATE,AMOSTRA,Lito_Final,FE,SI,G1,G2,G3,LOTE
DSV-FD0008,641353.886,8428161.758,821.233,111,90.444,75.996,106.1,114.3,DSV-FD0008-00014,HF,67.17,0.85,14.5,60.69,24.8,DSV-2006-0007
DSV-FD0008,641353.886,8428161.758,821.233,117,89.764,75.796,114.3,122.5,DSV-FD0008-00015,HF,67.28,0.88,8.45,63.08,28.48,DSV-2006-0007
DSV-FD0008,641353.886,8428161.758,821.233,126,88.534,75.536,122.5,130.7,DSV-FD0008-00016,HF,67.15,0.86,-99,-99,-99,DSV-2006-0007
DSV-FD0008,641353.886,8428161.758,821.233,135,87.144,75.286,130.7,138.6,DSV-FD0008-00017,HF,66.11,0.79,-99,-99,-99,DSV-2006-0007
DSV-FD0008,641353.886,8428161.758,821.233,144,86.474,75.036,138.6,147.2,DSV-FD0008-00018,HF,63.18,11.53,-99,-99,-99,DSV-2006-0007
DSV-FD0008,641353.886,8428161.758,821.233,150,85.724,74.906,147.2,155.75,DSV-FD0008-00019,HF,66.63,0.84,8.65,65.4,25.91,DSV-2006-0007
DSV-FD0008,641353.886,8428161.758,821.233,168,84.124,75.316,164.3,172.85,DSV-FD0008-00020,HF,67.12,0.76,-99,-99,-99,DSV-2006-0007
DSV-FD0008,641353.886,8428161.758,821.233,177,83.284,75.396,172.85,181.4,DSV-FD0008-00022,HF,68.2,0.68,-99,-99,-99,DSV-2006-0007
DSV-FD0008,641353.886,8428161.758,821.233,186,82.534,75.186,181.4,189.95,DSV-FD0008-00023,HF,67.67,0.69,-99,-99,-99,DSV-2006-0007
DSV-FD0008,641353.886,8428161.758,821.233,204,81.624,74.716,198.5,207.15,DSV-FD0008-00025,HF,68.08,0.78,-99,-99,-99,DSV-2006-0007
DSV-FD0008,641353.886,8428161.758,821.233,210,81.384,74.756,207.15,215.55,DSV-FD0008-00026,HF,64.4,34.33,-99,-99,-99,DSV-2006-0007
DSV-FD0008,641353.886,8428161.758,821.233,219,81.084,74.736,215.55,223.65,DSV-FD0008-00027,HF,67.36,19.56,-99,-99,-99,DSV-2006-0007
DSV-FD0008,641353.886,8428161.758,821.233,228,81.514,74.716,223.65,232.05,DSV-FD0008-00028,HF,65.6,4.63,4.92,59.67,34.62,DSV-2006-0007
DSV-FD0008,641353.886,8428161.758,821.233,237,81.844,74.596,232.05,239.05,DSV-FD0008-00029,JP,50.23,26.95,4.92,59.67,34.62,DSV-2006-0007
DSV-FD0008,641353.886,8428161.758,821.233,246,81.404,74.266,239.05,252.9,DSV-FD0008-00030,JP,48.67,29.68,47.93,37.58,14.5,DSV-2006-0007
DSV-FD0008,641353.886,8428161.758,821.233,255,81.654,74.136,252.9,255.95,DSV-FD0008-00031,JP,44.42,33.42,47.93,37.58,14.5,DSV-2006-0007
DSV-FD0008,641353.886,8428161.758,821.233,270,82.334,73.856,255.95,284.3,DSV-FD0008-00032-NS,MD,44.42,33.42,47.93,37.58,14.5,DSV-2006-0007
DSV-FD0008,641353.886,8428161.758,821.233,309,80.224,73.096,284.3,331.25,DSV-FD0008-00033-NS,JP,44.42,33.42,47.93,37.58,14.5,DSV-2006-0007
DSV-FD0009,641571.157,8428086.691,869.763,3,89.466,76.802,0,6.23,DSV-FD0009-00001,CM,64.77,0.57,73.5,14.7,11.8,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,9,89.416,76.742,6.23,12.9,DSV-FD0009-00002,CM,65.24,0.53,73.5,14.7,11.8,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,15,89.576,76.642,12.9,20,DSV-FD0009-00003,CM,66.15,0.55,73.5,14.7,11.8,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,24,90.396,76.552,20,27.97,DSV-FD0009-00004,CM,66.01,0.63,73.5,14.7,11.8,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,33,91.076,76.492,27.97,35.2,DSV-FD0009-00005,hf,68.53,0.58,73.5,14.7,11.8,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,39,91.116,76.402,35.2,44,DSV-FD0009-00006,hf,68.51,0.67,10.1,62,27.9,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,48,91.066,76.432,44,51.2,DSV-FD0009-00007,hf,68.15,0.65,-99,-99,-99,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,63,91.106,76.362,58.7,65.8,DSV-FD0009-00009,hf,66.75,0.66,6.2,58,35.8,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,69,91.256,76.312,65.8,72.88,DSV-FD0009-00010,hf,67.5,0.65,10.9,41.7,47.4,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,78,91.776,76.212,72.88,80.6,DSV-FD0009-00011,hf,67.9,0.7,10.1,57.9,32,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,84,92.026,76.112,80.6,87.65,DSV-FD0009-00012,hf,67.42,0.79,-99,-99,-99,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,90,92.056,76.082,87.65,94.8,DSV-FD0009-00013,hf,67.44,0.73,15.6,58.2,26.2,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,99,92.436,76.012,94.8,101.59,DSV-FD0009-00014,hf,67.02,0.97,16.5,55.4,28.1,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,114,93.286,75.782,109.75,117.1,DSV-FD0009-00015,hf,65.93,10.91,15.8,56,28.2,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,120,93.556,75.702,117.1,124.25,DSV-FD0009-00017,hf,66.75,0.73,15.8,56,28.2,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,129,94.036,75.482,124.25,131.35,DSV-FD0009-00018,hf,67.12,0.85,8.7,56.8,34.5,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,135,94.196,75.392,131.35,138.5,DSV-FD0009-00019,hf,65.56,10.43,16.4,49.1,34.5,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,141,94.396,75.342,138.5,145.7,DSV-FD0009-00020,hf,66.45,14.36,-99,-99,-99,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,147,94.696,75.272,145.7,147.35,DSV-FD0009-00021,md,33.95,22.07,-99,-99,-99,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,153,95.256,75.202,148.9,154.8,DSV-FD0009-00023,hf,66.93,0.83,17.7,55.6,26.7,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,159,95.586,75.162,154.8,162.8,DSV-FD0009-00024,hf,67.41,0.93,10.8,62.1,27.1,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,165,96.026,75.122,162.8,169.65,DSV-FD0009-00025,hf,66.89,0.85,8.2,59.4,32.4,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,174,96.716,74.982,169.65,175.5,DSV-FD0009-00026,hf,68.06,0.75,-99,-99,-99,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,180,97.176,74.942,175.5,183.95,DSV-FD0009-00027,hf,67.75,0.71,-99,-99,-99,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,186,97.686,74.882,183.95,190.75,DSV-FD0009-00028,hf,66.94,0.72,-99,-99,-99,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,195,97.706,74.692,190.75,196.9,DSV-FD0009-00029,hf,65.9,0.74,-99,-99,-99,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,201,97.646,74.562,196.9,205.35,DSV-FD0009-00030,hf,66.8,0.81,-99,-99,-99,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,210,97.906,74.352,205.35,212.2,DSV-FD0009-00031,hf,66.28,11.07,-99,-99,-99,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,216,97.856,74.242,212.2,219.15,DSV-FD0009-00032,hf,67.24,11.73,-99,-99,-99,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,222,97.856,74.242,219.15,226.4,DSV-FD0009-00033,hf,66.2,15.79,11.2,58.5,30.3,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,228,97.856,74.242,226.4,228.1,DSV-FD0009-00034,md,29.33,41.58,11.2,58.5,30.3,DSV-2006-0008
DSV-FD0009,641571.157,8428086.691,869.763,246,97.856,74.242,230.3,261.2,DSV-FD0009-00036-NS,ms,29.33,41.58,11.2,58.5,30.3,DSV-2006-0008
DSV-FD0010,641274.059,8428052.677,817.997,3,266.564,75.726,0,8.32,DSV-FD0010-00001,CG,39.57,0.86,47.18,36.39,16.41,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,12,266.144,76.416,8.32,16.65,DSV-FD0010-00002,CG,36.09,11.03,51.95,31.4,16.63,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,45,268.624,76.696,16.65,71.6,DSV-FD0010-00003-NS,MD,36.09,11.03,51.95,31.4,16.63,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,72,270.544,76.456,71.6,73.6,DSV-FD0010-00004,MD,7.4,37.36,51.95,31.4,16.63,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,78,270.444,76.396,73.6,81.62,DSV-FD0010-00005,HF,62.83,26.35,29.01,53.42,17.58,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,87,271.214,76.296,81.62,89.64,DSV-FD0010-00006,HF,65.24,11.8,24.81,55.97,19.21,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,93,271.394,76.226,89.64,97.66,DSV-FD0010-00007,HF,66.97,0.94,14.43,58.42,27.16,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,102,271.934,76.166,97.66,105.68,DSV-FD0010-00008,HF,66.35,12.36,26.1,58.75,15.12,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,111,272.504,76.096,105.68,113.7,DSV-FD0010-00009,HF,63.81,28.3,23.31,58.03,18.65,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,114,272.744,76.076,113.7,115.7,DSV-FD0010-00010,MD,28.01,24.24,23.31,58.03,18.65,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,117,272.904,76.056,115.7,120.15,DSV-FD0010-00011-NS,MD,28.01,24.24,23.31,58.03,18.65,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,126,273.194,75.966,122.15,129.9,DSV-FD0010-00012,MD,35.35,7.65,23.31,58.03,18.65,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,135,273.914,75.936,129.9,137.65,DSV-FD0010-00014,HF,67.59,0.8,11.45,65.16,23.38,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,141,274.334,75.886,137.65,145.4,DSV-FD0010-00015,HF,67.36,0.85,16.25,54.76,28.99,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,150,274.694,76.016,145.4,153.15,DSV-FD0010-00016,HF,67.58,0.75,-99,-99,-99,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,156,274.804,76.186,153.15,160.9,DSV-FD0010-00017,HF,67.34,0.87,-99,-99,-99,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,165,274.774,76.236,160.9,168.65,DSV-FD0010-00018,HF,67.59,0.83,-99,-99,-99,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,174,274.054,76.176,168.65,176.4,DSV-FD0010-00019,HF,67.01,0.82,-99,-99,-99,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,180,274.054,76.176,176.4,184.15,DSV-FD0010-00020,HF,66.81,0.75,-99,-99,-99,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,189,274.054,76.176,184.15,191.9,DSV-FD0010-00021,HF,67.7,0.67,13.23,62.32,24.43,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,195,274.054,76.176,191.9,199.65,DSV-FD0010-00022,HF,67.3,0.8,15.91,56.57,27.5,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,204,274.054,76.176,199.65,207.4,DSV-FD0010-00023,HF,67.71,0.77,15.68,60.41,23.9,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,210,274.054,76.176,207.4,215.15,DSV-FD0010-00024,HF,67.32,0.91,16.47,58.83,24.68,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,219,274.054,76.176,215.15,222.9,DSV-FD0010-00025,HF,67.86,10.1,-99,-99,-99,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,228,274.054,76.176,222.9,230.65,DSV-FD0010-00026,HF,67.61,10.35,15.49,61.4,23.1,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,234,274.054,76.176,230.65,239.4,DSV-FD0010-00027,HF,67.05,13.42,16.11,62.62,21.27,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,243,274.054,76.176,239.4,248.15,DSV-FD0010-00028,HF,66.32,25.88,11.25,61.23,27.51,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,252,274.054,76.176,248.15,256.9,DSV-FD0010-00029,HF,65.89,25.4,14.31,80.03,5.66,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,258,274.054,76.176,256.9,258.25,DSV-FD0010-00030,JP,54.7,19.5,14.31,80.03,5.66,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,264,274.054,76.176,258.25,272.05,DSV-FD0010-00031,JP,37.76,43.6,97.01,2.63,0.36,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,279,274.054,76.176,272.05,284.05,DSV-FD0010-00032,JP,38.59,44.79,99.99,0,0,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,285,274.054,76.176,284.05,285.65,DSV-FD0010-00033-NS,MS,38.59,44.79,99.99,0,0,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,294,274.054,76.176,285.65,300.65,DSV-FD0010-00034,JP,41.13,41.56,99.93,0,0,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,348,274.054,76.176,300.65,396.04,DSV-FD0010-00035-NS,JP,41.13,41.56,99.93,0,0,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,399,274.054,76.176,396.04,403.55,DSV-FD0010-00036-NS,JP,41.13,41.56,99.93,0,0,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,405,274.054,76.176,403.55,405.5,DSV-FD0010-00037-NS,JP,41.13,41.56,99.93,0,0,DSV-2006-0009
DSV-FD0010,641274.059,8428052.677,817.997,420,274.054,76.176,405.5,433.2,DSV-FD0010-00038-NS,MS,41.13,41.56,99.93,0,0,DSV-2006-0009
DSV-FD0011,641351.788,8428161.498,820.969,3,271.317,74.532,0,6.78,DSV-FD0011-00001,CM,64.57,0.54,-99,-99,-99,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,18,271.637,74.212,13.57,23.67,DSV-FD0011-00003,CM,58.47,0.59,85.64,11.15,3.21,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,27,271.727,74.052,23.67,30.9,DSV-FD0011-00004,HF,64.29,0.66,45.05,40.25,14.68,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,36,271.277,74.282,30.9,38.63,DSV-FD0011-00005,HEM,61.99,0.87,45.05,40.25,14.68,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,42,270.757,74.252,38.63,46.36,DSV-FD0011-00006,HC,64.87,0.78,45.05,40.25,14.68,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,51,269.787,74.022,46.36,54.09,DSV-FD0011-00007,HC,64.66,10.28,79.24,16.05,4.7,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,57,268.467,73.912,54.09,61.82,DSV-FD0011-00008,HF,63.19,10.41,-99,-99,-99,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,66,268.107,73.712,61.82,69.55,DSV-FD0011-00009,HC,63.95,0.91,62.49,26.58,10.91,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,72,267.137,73.772,69.55,76.91,DSV-FD0011-00010,HEM,63.04,0.81,35.55,47.17,17.27,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,81,265.847,73.742,76.91,84.27,DSV-FD0011-00011,HF,65.78,0.81,24.47,52.51,23,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,87,265.807,73.752,84.27,91.63,DSV-FD0011-00012,HF,66.49,0.7,19.24,58.41,22.35,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,96,264.907,74.002,91.63,98.99,DSV-FD0011-00013,HF,67.58,0.62,-99,-99,-99,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,102,264.377,73.612,98.99,106.35,DSV-FD0011-00014,HF,66.61,0.72,21.5,47.77,30.73,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,111,263.837,73.412,106.35,113.71,DSV-FD0011-00015,HF,66.27,0.79,23.78,43.55,32.65,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,117,262.317,73.542,113.71,121.07,DSV-FD0011-00016,HF,64.49,0.86,17.2,53.25,29.53,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,132,262.077,73.422,129.2,136.48,DSV-FD0011-00018,HF,66.77,0.65,-99,-99,-99,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,141,259.707,73.392,136.48,143.76,DSV-FD0011-00019,HF,66.54,0.78,-99,-99,-99,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,147,258.347,73.302,143.76,151.04,DSV-FD0011-00020,HF,67.03,0.91,-99,-99,-99,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,156,257.517,73.512,151.04,158.32,DSV-FD0011-00021,HF,66.88,10.28,-99,-99,-99,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,162,255.917,73.532,158.32,165.6,DSV-FD0011-00022,HF,67.51,10.59,-99,-99,-99,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,168,254.317,73.662,165.6,172.88,DSV-FD0011-00023,HF,67.97,0.67,-99,-99,-99,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,177,253.467,74.002,172.88,180.16,DSV-FD0011-00024,HF,67.18,0.89,15.54,52.93,31.52,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,183,252.297,73.692,180.16,187.44,DSV-FD0011-00025,HF,66.63,0.97,-99,-99,-99,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,192,250.237,73.612,187.44,194.8,DSV-FD0011-00026,HF,66.06,2.21,19.57,57.3,23.13,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,195,249.497,73.712,194.8,196.8,DSV-FD0011-00027,MD,26.34,28.93,19.57,57.3,23.13,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,207,247.337,74.012,196.8,216.89,DSV-FD0011-00028-NS,MD,26.34,28.93,19.57,57.3,23.13,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,219,245.127,74.582,216.89,222.89,DSV-FD0011-00029,HF,64.4,5.59,23.42,65.77,10.81,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,228,245.127,74.582,222.89,232.65,DSV-FD0011-00030,JP,51.44,24.04,63.3,32.56,4.15,DSV-2006-0010
DSV-FD0011,641351.788,8428161.498,820.969,249,245.127,74.582,242.3,257.3,DSV-FD0011-00032,JP,42.77,37.3,90.9,7.44,1.66,DSV-2006-0010
DSV-FD0012,641574.559,8427989.573,872.25,3,88.453,75.118,0,3.25,DSV-FD0012-00001-NS,CM,67.13,0.95,22.03,56.1,21.88,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,6,88.313,75.078,3.25,8.25,DSV-FD0012-00002-NS,HF,67.13,0.95,22.03,56.1,21.88,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,9,88.383,75.088,8.25,9.25,DSV-FD0012-00003-NS,SR,67.13,0.95,22.03,56.1,21.88,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,12,88.493,75.108,9.25,17.06,DSV-FD0012-00004,HF,67.13,0.95,22.03,56.1,21.88,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,21,88.893,75.078,17.06,24.87,DSV-FD0012-00005,HF,67.17,0.87,14.48,59.28,26.22,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,30,89.243,75.078,24.87,32.68,DSV-FD0012-00006,HF,67.71,0.68,-99,-99,-99,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,36,89.243,75.108,32.68,40.49,DSV-FD0012-00007,HF,67.23,0.8,9.03,62.83,28.11,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,45,89.013,75.298,40.49,48.3,DSV-FD0012-00008,HF,67.5,0.69,11.22,60.42,28.35,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,51,88.853,75.398,48.3,56.11,DSV-FD0012-00009,HF,66.82,11.55,11.52,60.73,27.76,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,60,88.883,75.508,56.11,63.92,DSV-FD0012-00010,HF,67.1,0.7,-99,-99,-99,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,69,88.813,75.668,63.92,71.73,DSV-FD0012-00011,HF,67.34,0.74,16.01,60.46,23.52,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,75,88.723,75.818,71.73,79.54,DSV-FD0012-00012,HF,68.09,0.59,-99,-99,-99,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,84,88.473,75.788,79.54,87.35,DSV-FD0012-00013,HF,68.23,0.7,8.96,64.58,26.45,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,90,88.263,75.758,87.35,95.16,DSV-FD0012-00014,HF,68.45,0.6,8.96,64.58,26.45,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,99,87.493,75.828,95.16,102.97,DSV-FD0012-00015,HF,67.91,0.7,-99,-99,-99,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,114,87.053,76.128,110.78,118.59,DSV-FD0012-00017,HF,66.69,0.72,-99,-99,-99,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,123,87.123,76.278,118.59,126.4,DSV-FD0012-00018,HF,66.53,0.88,-99,-99,-99,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,129,87.353,76.248,126.4,133.36,DSV-FD0012-00019,HF,67.9,0.7,-99,-99,-99,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,138,86.133,76.018,133.36,140.32,DSV-FD0012-00020,HF,67.5,0.7,-99,-99,-99,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,144,86.113,76.058,140.32,147.28,DSV-FD0012-00021,HF,66.52,10.67,-99,-99,-99,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,150,86.223,76.108,147.28,154.25,DSV-FD0012-00022,HF,66.05,14.21,-99,-99,-99,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,156,86.363,76.228,154.25,156.25,DSV-FD0012-00023,MD,23.39,28.99,-99,-99,-99,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,162,86.153,76.398,156.25,167.65,DSV-FD0012-00024-NS,MD,23.39,28.99,-99,-99,-99,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,168,86.303,76.478,167.65,169.65,DSV-FD0012-00025,MD,30.92,21.81,-99,-99,-99,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,174,86.503,76.258,169.65,177.05,DSV-FD0012-00026,HF,61.03,8.67,25.09,50.14,24.77,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,180,85.993,76.138,177.05,184.46,DSV-FD0012-00027,JP,49.08,26.74,27.07,43.5,29.42,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,189,84.943,76.318,184.46,192.1,DSV-FD0012-00028,JP,45.35,31.32,27.34,49.84,22.8,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,195,84.403,76.208,192.1,196.58,DSV-FD0012-00029-NS,JP,45.35,31.32,27.34,49.84,22.8,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,198,84.223,76.208,196.58,198.47,DSV-FD0012-00030-NS,MD,45.35,31.32,27.34,49.84,22.8,DSV-2006-0011
DSV-FD0012,641574.559,8427989.573,872.25,213,84.223,76.208,198.47,226.4,DSV-FD0012-00031-NS,MS,45.35,31.32,27.34,49.84,22.8,DSV-2006-0011
DSV-FD0013,641291.341,8427853.419,825.127,3,96.939,75.179,0,4.4,DSV-FD0013-00001-NS,CG,12.26,34.01,73.36,21.54,5.09,DSV-2006-0012
DSV-FD0013,641291.341,8427853.419,825.127,9,97.279,75.189,4.4,14.55,DSV-FD0013-00002-NS,md,12.26,34.01,73.36,21.54,5.09,DSV-2006-0012
DSV-FD0013,641291.341,8427853.419,825.127,24,97.949,75.329,14.55,33.45,DSV-FD0013-00003-NS,md,12.26,34.01,73.36,21.54,5.09,DSV-2006-0012
DSV-FD0013,641291.341,8427853.419,825.127,39,99.059,74.629,35.45,42.61,DSV-FD0013-00005,hc,61.64,12.18,73.36,21.54,5.09,DSV-2006-0012
DSV-FD0013,641291.341,8427853.419,825.127,45,99.479,75.019,42.61,49.8,DSV-FD0013-00006,hf,63.52,0.98,36.11,49.43,14.45,DSV-2006-0012
DSV-FD0013,641291.341,8427853.419,825.127,54,100.209,74.859,49.8,56.99,DSV-FD0013-00007,hf,65.64,0.94,26.54,45.81,27.64,DSV-2006-0012
DSV-FD0013,641291.341,8427853.419,825.127,60,100.519,74.789,56.99,64.18,DSV-FD0013-00008,hf,66.29,0.9,28.63,52.43,18.93,DSV-2006-0012
DSV-FD0013,641291.341,8427853.419,825.127,69,100.989,74.909,64.18,71.4,DSV-FD0013-00009,hf,68,0.71,28.63,52.43,18.93,DSV-2006-0012
DSV-FD0013,641291.341,8427853.419,825.127,72,101.149,74.939,71.4,72.74,DSV-FD0013-00010,md,36.38,20.55,28.63,52.43,18.93,DSV-2006-0012
DSV-FD0013,641291.341,8427853.419,825.127,78,101.689,75.009,72.74,83.39,DSV-FD0013-00011,hf,64.76,19.92,21.63,55.42,22.94,DSV-2006-0012
DSV-FD0013,641291.341,8427853.419,825.127,84,101.979,75.009,83.39,85.39,DSV-FD0013-00012,md,37.88,19.06,21.63,55.42,22.94,DSV-2006-0012
DSV-FD0013,641291.341,8427853.419,825.127,96,102.279,75.179,85.39,108.09,DSV-FD0013-00013-NS,md,37.88,19.06,21.63,55.42,22.94,DSV-2006-0012
DSV-FD0013,641291.341,8427853.419,825.127,120,103.849,75.169,108.09,130.68,DSV-FD0013-00014-NS,MD,37.88,19.06,21.63,55.42,22.94,DSV-2006-0012
DSV-FD0013,641291.341,8427853.419,825.127,147,105.159,75.529,130.68,165.6,DSV-FD0013-00015-NS,md,37.88,19.06,21.63,55.42,22.94,DSV-2006-0012
DSV-FD0013,641291.341,8427853.419,825.127,171,107.349,75.719,167.6,175.36,DSV-FD0013-00017,hf,67.7,1.3,21.63,55.42,22.94,DSV-2006-0012
